sha	a16	4	sha/hmac-1mib	0	41097415
regexp	a16	4	control/spin-fixed-work	0	54633633
regexp	a16	4	regexp/find-submatch	0	382328111
regexp	a16	4	regexp/anchored-lines	0	170358407
regexp	a16	4	regexp/replace	0	403934444
text	a16	0	control/spin-fixed-work	0	54637953
text	a16	0	text/format-append	0	176716474
text	a16	0	text/parse	0	226583687
text	a16	0	text/sprintf	0	246549012
text	a16	0	text/utf8-decode	0	128236027
text	head32	24	control/spin-fixed-work	0	54716194
text	head32	24	text/format-append	0	197303762
text	head32	24	text/parse	0	224472558
text	head32	24	text/sprintf	0	306656709
text	head32	24	text/utf8-decode	0	130241635
json	loop32	16	control/spin-fixed-work	0	54662474
json	loop32	16	json/marshal	0	222645430
json	loop32	16	json/unmarshal	0	327978080
flate	head32	28	control/spin-fixed-work	0	54676433
flate	head32	28	flate/compress	0	186757917
flate	head32	28	flate/decompress	0	342791663
regexp	a16	28	control/spin-fixed-work	0	54689274
regexp	a16	28	regexp/find-submatch	0	372234628
regexp	a16	28	regexp/anchored-lines	0	169942085
regexp	a16	28	regexp/replace	0	393483359
interp	a16	8	control/spin-fixed-work	0	54663554
interp	a16	8	interp/bytecode-loop	0	704779127
json	a32	0	control/spin-fixed-work	0	54692873
json	a32	0	json/marshal	0	233689197
json	a32	0	json/unmarshal	0	343296865
regexp	a64	0	control/spin-fixed-work	0	54706113
regexp	a64	0	regexp/find-submatch	0	382196230
regexp	a64	0	regexp/anchored-lines	0	169394483
regexp	a64	0	regexp/replace	0	391030228
p256	loop32	4	control/spin-fixed-work	0	54706033
p256	loop32	4	p256/sign-verify	0	294652857
p256	loop32	4	p256/verify	0	215868481
regexp	a32	28	control/spin-fixed-work	0	54664953
regexp	a32	28	regexp/find-submatch	0	383201994
regexp	a32	28	regexp/anchored-lines	0	171650252
regexp	a32	28	regexp/replace	0	394111081
sha	a64	4	control/spin-fixed-work	0	54704514
sha	a64	4	sha/sha256-1mib	0	67809849
sha	a64	4	sha/hmac-1mib	0	41175056
sha	head32	8	control/spin-fixed-work	0	54708394
sha	head32	8	sha/sha256-1mib	0	67867330
sha	head32	8	sha/hmac-1mib	0	41183415
flate	a16	12	control/spin-fixed-work	0	54661113
flate	a16	12	flate/compress	0	189110887
flate	a16	12	flate/decompress	0	359157892
sha	a16	20	control/spin-fixed-work	0	54679394
